,index,sent=positive,sent=negative
3974,scale,0.00022177846775621866,0.0003268505010972842
3975,gai,2.2177824597797271e-10,0.0003268505010972842
3976,reyako,2.2177824597797271e-10,0.0001634253322612265
3977,nationalized,2.2177824597797271e-10,0.0001634253322612265
3978,privatize,2.2177824597797271e-10,0.0001634253322612265
3979,dis,2.2177824597797271e-10,0.0001634253322612265
3980,satisfaction,2.2177824597797271e-10,0.0001634253322612265
3981,barrier,2.2177824597797271e-10,0.0001634253322612265
3982,hisher,2.2177824597797271e-10,0.0001634253322612265
3983,nicely,0.00022177846775621866,0.0003268505010972842
3984,obtain,2.2177824597797271e-10,0.0001634253322612265
3985,smart,0.00044355671373419144,0.0001634253322612265
3986,category,0.00022177846775621866,0.0003268505010972842
3987,operate,2.2177824597797271e-10,0.0001634253322612265
3988,monitor,2.2177824597797271e-10,0.0001634253322612265
3989,sucker,2.2177824597797271e-10,0.0001634253322612265
3990,devil,2.2177824597797271e-10,0.0001634253322612265
3991,investigate,2.2177824597797271e-10,0.0003268505010972842
3992,expenditure,0.00022177846775621866,0.0003268505010972842
3993,budget,0.0006653349597121642,0.0003268505010972842
3994,allocation,2.2177824597797271e-10,0.0001634253322612265
3995,comparison,2.2177824597797271e-10,0.0001634253322612265
3996,provokes,2.2177824597797271e-10,0.0001634253322612265
3997,engg,2.2177824597797271e-10,0.0001634253322612265
3998,semester,2.2177824597797271e-10,0.0001634253322612265
3999,niece,2.2177824597797271e-10,0.0001634253322612265
4000,monthwhich,2.2177824597797271e-10,0.0001634253322612265
4001,kindergarden,2.2177824597797271e-10,0.0001634253322612265
4002,white,0.00044355671373419144,0.0008171260076054573
4003,colar,2.2177824597797271e-10,0.0001634253322612265
4004,nepalthuka,2.2177824597797271e-10,0.0001634253322612265
4005,score,0.00022177846775621866,0.0001634253322612265
4006,humiliate,2.2177824597797271e-10,0.0001634253322612265
4007,hostel,0.00022177846775621866,0.0001634253322612265
4008,yep,2.2177824597797271e-10,0.0001634253322612265
4009,manufacture,2.2177824597797271e-10,0.0001634253322612265
4010,workforce,2.2177824597797271e-10,0.0001634253322612265
4011,jane,2.2177824597797271e-10,0.0008171260076054573
4012,dubai,0.00022177846775621866,0.0006537008387693996
4013,qatar,0.00022177846775621866,0.0003268505010972842
4014,malaysia,2.2177824597797271e-10,0.0003268505010972842
4015,congratulation,0.003104895665469864,0.0003268505010972842
4016,youve,0.00044355671373419144,0.0001634253322612265
4017,countryit,2.2177824597797271e-10,0.0001634253322612265
4018,vicious,2.2177824597797271e-10,0.0001634253322612265
4019,improvement,2.2177824597797271e-10,0.0001634253322612265
4020,strict,2.2177824597797271e-10,0.0003268505010972842
4021,implement,2.2177824597797271e-10,0.0001634253322612265
4022,tution,0.00022177846775621866,0.0003268505010972842
4023,quarter,2.2177824597797271e-10,0.0001634253322612265
4024,span,2.2177824597797271e-10,0.0001634253322612265
4025,portion,2.2177824597797271e-10,0.0001634253322612265
4026,shift,0.00022177846775621866,0.0003268505010972842
4027,naive,2.2177824597797271e-10,0.0001634253322612265
4028,likely,2.2177824597797271e-10,0.0003268505010972842
4029,attend,2.2177824597797271e-10,0.0001634253322612265
4030,replenish,2.2177824597797271e-10,0.0001634253322612265
4031,allure,2.2177824597797271e-10,0.0001634253322612265
4032,absence,0.00022177846775621866,0.0001634253322612265
4033,bold,2.2177824597797271e-10,0.0001634253322612265
4034,monitoring,2.2177824597797271e-10,0.0001634253322612265
4035,body,0.0011088914516681095,0.0001634253322612265
4036,guilt,2.2177824597797271e-10,0.0014708266829496879
4037,consumer,2.2177824597797271e-10,0.0001634253322612265
4038,tempt,2.2177824597797271e-10,0.0001634253322612265
4039,incentive,0.00022177846775621866,0.0001634253322612265
4040,shut,2.2177824597797271e-10,0.000490275669933342
4041,challenge,0.00044355671373419144,0.0001634253322612265
4042,industry,0.0011088914516681095,0.0001634253322612265
4043,product,0.00022177846775621866,0.0003268505010972842
4044,organisation,2.2177824597797271e-10,0.0001634253322612265
4045,sustainably,2.2177824597797271e-10,0.0001634253322612265
4046,tomorrow,0.0006653349597121642,0.0003268505010972842
4047,compete,0.00044355671373419144,0.0001634253322612265
4048,customer,2.2177824597797271e-10,0.0001634253322612265
4049,curricular,2.2177824597797271e-10,0.0001634253322612265
4050,infrastructure,0.0006653349597121642,0.000490275669933342
4051,online,0.0011088914516681095,0.0011439763452775727
4052,werent,0.00044355671373419144,0.0001634253322612265
4053,lockdown,2.2177824597797271e-10,0.0001634253322612265
4054,match,2.2177824597797271e-10,0.000490275669933342
4055,yk,2.2177824597797271e-10,0.0001634253322612265
4056,sussed,2.2177824597797271e-10,0.0001634253322612265
4057,elder,0.00022177846775621866,0.0001634253322612265
4058,vayeni,2.2177824597797271e-10,0.0003268505010972842
4059,managementko,2.2177824597797271e-10,0.0001634253322612265
4060,hus,2.2177824597797271e-10,0.0001634253322612265
4061,vanerai,2.2177824597797271e-10,0.0001634253322612265
4062,farkine,2.2177824597797271e-10,0.0001634253322612265
4063,frustation,2.2177824597797271e-10,0.0001634253322612265
4064,gradauted,2.2177824597797271e-10,0.0001634253322612265
4065,inelligble,2.2177824597797271e-10,0.0001634253322612265
4066,related,0.0008871132056901368,0.0001634253322612265
4067,jaroori,2.2177824597797271e-10,0.0001634253322612265
4068,scahkai,2.2177824597797271e-10,0.0001634253322612265
4069,ellible,2.2177824597797271e-10,0.0001634253322612265
4070,tayar,2.2177824597797271e-10,0.0001634253322612265
4071,sakcham,2.2177824597797271e-10,0.0001634253322612265
4072,scam,0.00044355671373419144,0.0006537008387693996
4073,pea,2.2177824597797271e-10,0.0001634253322612265
4074,forgot,2.2177824597797271e-10,0.0003268505010972842
4075,samata,0.00044355671373419144,0.0003268505010972842
4076,biratnagar,2.2177824597797271e-10,0.0001634253322612265
4077,limit,0.0006653349597121642,0.0003268505010972842
4078,accessible,0.00044355671373419144,0.0001634253322612265
4079,competition,2.2177824597797271e-10,0.0001634253322612265
4080,delivery,0.00022177846775621866,0.0003268505010972842
4081,guideline,2.2177824597797271e-10,0.0001634253322612265
4082,structure,0.00022177846775621866,0.0003268505010972842
4083,bit,0.0006653349597121642,0.0001634253322612265
4084,loot,0.00044355671373419144,0.0001634253322612265
4085,tmro,0.00022177846775621866,0.0001634253322612265
4086,thaleko,2.2177824597797271e-10,0.0001634253322612265
4087,chi,2.2177824597797271e-10,0.0001634253322612265
4088,governmental,0.00022177846775621866,0.0001634253322612265
4089,counteract,2.2177824597797271e-10,0.0001634253322612265
4090,bussiness,0.00022177846775621866,0.0001634253322612265
4091,function,2.2177824597797271e-10,0.0001634253322612265
4092,cost,0.0011088914516681095,0.0006537008387693996
4093,montessori,2.2177824597797271e-10,0.0001634253322612265
4094,dang,0.00022177846775621866,0.000490275669933342
4095,fingerprint,2.2177824597797271e-10,0.0001634253322612265
4096,attendence,2.2177824597797271e-10,0.0001634253322612265
4097,tition,2.2177824597797271e-10,0.0001634253322612265
4098,biography,2.2177824597797271e-10,0.0001634253322612265
4099,poni,0.00022177846775621866,0.000490275669933342
4100,subtitle,0.0013306696976460822,0.0001634253322612265
4101,gautam,0.00022177846775621866,0.0001634253322612265
4102,kulman,2.2177824597797271e-10,0.0001634253322612265
4103,ghising,2.2177824597797271e-10,0.0001634253322612265
4104,ramesh,2.2177824597797271e-10,0.0001634253322612265
4105,kharel,2.2177824597797271e-10,0.0001634253322612265
4106,drsandukh,2.2177824597797271e-10,0.0001634253322612265
4107,ruit,2.2177824597797271e-10,0.0001634253322612265
4108,direct,0.00022177846775621866,0.0006537008387693996
4109,selling,2.2177824597797271e-10,0.0001634253322612265
4110,global,0.00044355671373419144,0.0001634253322612265
4111,oriens,0.00022177846775621866,0.0001634253322612265
4112,ramajun,2.2177824597797271e-10,0.0001634253322612265
4113,western,0.00022177846775621866,0.0006537008387693996
4114,nawalparasi,2.2177824597797271e-10,0.0001634253322612265
4115,jilla,2.2177824597797271e-10,0.0001634253322612265
4116,sunwal,2.2177824597797271e-10,0.0001634253322612265
4117,dance,2.2177824597797271e-10,0.0001634253322612265
4118,anymore,0.00022177846775621866,0.0001634253322612265
4119,competitive,2.2177824597797271e-10,0.0001634253322612265
4120,nursery,0.00022177846775621866,0.000490275669933342
4121,dinxa,0.00044355671373419144,0.0001634253322612265
4122,tapai,0.002883117419491891,0.0014708266829496879
4123,aaudai,2.2177824597797271e-10,0.0001634253322612265
4124,hahahah,2.2177824597797271e-10,0.0001634253322612265
4125,aagi,2.2177824597797271e-10,0.0001634253322612265
4126,lakhera,2.2177824597797271e-10,0.0001634253322612265
4127,yt,0.0008871132056901368,0.0001634253322612265
4128,kholna,2.2177824597797271e-10,0.0001634253322612265
4129,lathe,2.2177824597797271e-10,0.0001634253322612265
4130,that,0.00022177846775621866,0.0003268505010972842
4131,amazing,0.005322678125249591,0.0001634253322612265
4132,recommend,0.0006653349597121642,0.0003268505010972842
4133,doesn,0.00044355671373419144,0.0001634253322612265
4134,suggestion,0.0011088914516681095,0.0003268505010972842
4135,unsuccess,2.2177824597797271e-10,0.0001634253322612265
4136,investment,0.0006653349597121642,0.0006537008387693996
4137,sucidie,2.2177824597797271e-10,0.0001634253322612265
4138,fees,2.2177824597797271e-10,0.0001634253322612265
4139,clz,2.2177824597797271e-10,0.000490275669933342
4140,corrupted,0.00044355671373419144,0.0001634253322612265
4141,can,0.0006653349597121642,0.0001634253322612265
4142,unite,0.0006653349597121642,0.0001634253322612265
4143,haddi,2.2177824597797271e-10,0.0001634253322612265
4144,bhachnu,2.2177824597797271e-10,0.0001634253322612265
4145,yesta,0.00022177846775621866,0.000490275669933342
4146,apart,0.00022177846775621866,0.0001634253322612265
4147,mar,2.2177824597797271e-10,0.0003268505010972842
4148,elon,2.2177824597797271e-10,0.0001634253322612265
4149,musk,2.2177824597797271e-10,0.0001634253322612265
4150,math,2.2177824597797271e-10,0.0001634253322612265
4151,therai,2.2177824597797271e-10,0.0003268505010972842
4152,bella,2.2177824597797271e-10,0.0001634253322612265
4153,thekie,2.2177824597797271e-10,0.0001634253322612265
4154,chalieracha,2.2177824597797271e-10,0.0001634253322612265
4155,padtha,2.2177824597797271e-10,0.0001634253322612265
4156,hisab,0.00022177846775621866,0.0001634253322612265
4157,garikana,2.2177824597797271e-10,0.0001634253322612265
4158,opposite,0.00044355671373419144,0.0001634253322612265
4159,truely,0.0006653349597121642,0.0001634253322612265
4160,prefer,0.0006653349597121642,0.0003268505010972842
4161,mobile,0.00022177846775621866,0.0003268505010972842
4162,gadget,2.2177824597797271e-10,0.0001634253322612265
4163,early,0.0017742261896020275,0.0001634253322612265
4164,admit,2.2177824597797271e-10,0.0001634253322612265
4165,assume,2.2177824597797271e-10,0.0001634253322612265
4166,responsibility,0.0006653349597121642,0.0001634253322612265
4167,childrens,0.00044355671373419144,0.0001634253322612265
4168,physical,2.2177824597797271e-10,0.0003268505010972842
4169,intellectual,0.00044355671373419144,0.0001634253322612265
4170,minimize,2.2177824597797271e-10,0.0001634253322612265
4171,zero,2.2177824597797271e-10,0.0003268505010972842
4172,motivate,0.00044355671373419144,0.0001634253322612265
4173,equivalent,2.2177824597797271e-10,0.0001634253322612265
4174,lag,2.2177824597797271e-10,0.0001634253322612265
4175,formulate,0.00022177846775621866,0.0001634253322612265
4176,effective,0.00022177846775621866,0.0001634253322612265
4177,officer,0.00022177846775621866,0.0001634253322612265
4178,schol,2.2177824597797271e-10,0.0001634253322612265
4179,padha,2.2177824597797271e-10,0.0003268505010972842
4180,dheri,2.2177824597797271e-10,0.0001634253322612265
4181,paila,0.00044355671373419144,0.000490275669933342
4182,sakdaunau,2.2177824597797271e-10,0.0001634253322612265
4183,master,0.00044355671373419144,0.0001634253322612265
4184,maintenance,2.2177824597797271e-10,0.0001634253322612265
4185,ako,2.2177824597797271e-10,0.0003268505010972842
4186,chodaina,2.2177824597797271e-10,0.0001634253322612265
4187,m,0.0011088914516681095,0.0003268505010972842
4188,graduate,2.2177824597797271e-10,0.0001634253322612265
4189,secondary,0.0008871132056901368,0.0001634253322612265
4190,worry,0.00044355671373419144,0.0001634253322612265
4191,parxi,2.2177824597797271e-10,0.0001634253322612265
4192,padhaunai,2.2177824597797271e-10,0.0001634253322612265
4193,sakdainam,2.2177824597797271e-10,0.0001634253322612265
4194,wake,2.2177824597797271e-10,0.0003268505010972842
4195,cross,0.00022177846775621866,0.0003268505010972842
4196,million,0.0024395609275359455,0.0003268505010972842
4197,surprise,0.00044355671373419144,0.0001634253322612265
4198,completingthey,2.2177824597797271e-10,0.0001634253322612265
4199,nigh,2.2177824597797271e-10,0.0001634253322612265
4200,nidnational,2.2177824597797271e-10,0.0001634253322612265
4201,investigation,0.00044355671373419144,0.0003268505010972842
4202,flinch,2.2177824597797271e-10,0.0001634253322612265
4203,footage,0.0006653349597121642,0.0001634253322612265
4204,era,2.2177824597797271e-10,0.0003268505010972842
4205,logic,0.0006653349597121642,0.0003268505010972842
4206,phadailai,2.2177824597797271e-10,0.0001634253322612265
4207,huni,2.2177824597797271e-10,0.0003268505010972842
4208,padhayera,2.2177824597797271e-10,0.0001634253322612265
4209,gharma,2.2177824597797271e-10,0.0001634253322612265
4210,guide,0.00044355671373419144,0.0001634253322612265
4211,unnecessary,2.2177824597797271e-10,0.0001634253322612265
4212,kharcha,0.00044355671373419144,0.0027782280336381498
4213,jamma,0.00022177846775621866,0.0001634253322612265
4214,dinxu,2.2177824597797271e-10,0.0003268505010972842
4215,eca,2.2177824597797271e-10,0.0003268505010972842
4216,aaele,2.2177824597797271e-10,0.0001634253322612265
4217,lab,0.0006653349597121642,0.0006537008387693996
4218,xaiina,2.2177824597797271e-10,0.0001634253322612265
4219,abandon,2.2177824597797271e-10,0.0001634253322612265
4220,toilet,2.2177824597797271e-10,0.0003268505010972842
4221,foor,2.2177824597797271e-10,0.0001634253322612265
4222,futeko,2.2177824597797271e-10,0.0001634253322612265
4223,batkeko,2.2177824597797271e-10,0.0001634253322612265
4224,building,2.2177824597797271e-10,0.000490275669933342
4225,bitra,2.2177824597797271e-10,0.0001634253322612265
4226,safa,2.2177824597797271e-10,0.0001634253322612265
4227,auta,0.0006653349597121642,0.0003268505010972842
4228,batti,2.2177824597797271e-10,0.0001634253322612265
4229,majalle,2.2177824597797271e-10,0.0001634253322612265
4230,balldaina,2.2177824597797271e-10,0.0001634253322612265
4231,desk,2.2177824597797271e-10,0.0003268505010972842
4232,bench,2.2177824597797271e-10,0.0003268505010972842
4233,bigreko,2.2177824597797271e-10,0.0003268505010972842
4234,koreko,2.2177824597797271e-10,0.0001634253322612265
4235,bully,2.2177824597797271e-10,0.0001634253322612265
4236,constant,2.2177824597797271e-10,0.0001634253322612265
4237,action,0.0013306696976460822,0.0006537008387693996
4238,resticate,2.2177824597797271e-10,0.0001634253322612265
4239,canteen,2.2177824597797271e-10,0.0001634253322612265
4240,momo,2.2177824597797271e-10,0.0001634253322612265
4241,kper,2.2177824597797271e-10,0.0001634253322612265
4242,bus,0.0006653349597121642,0.000490275669933342
4243,feefirst,2.2177824597797271e-10,0.0001634253322612265
4244,kk,0.00022177846775621866,0.0001634253322612265
4245,lekhera,2.2177824597797271e-10,0.0003268505010972842
4246,tetikai,2.2177824597797271e-10,0.0001634253322612265
4247,belt,2.2177824597797271e-10,0.0001634253322612265
4248,card,2.2177824597797271e-10,0.0003268505010972842
4249,diary,2.2177824597797271e-10,0.0001634253322612265
4250,ati,2.2177824597797271e-10,0.0001634253322612265
4251,naatti,2.2177824597797271e-10,0.0001634253322612265
4252,hunuhunxa,2.2177824597797271e-10,0.0001634253322612265
4253,homophobic,2.2177824597797271e-10,0.0001634253322612265
4254,rude,2.2177824597797271e-10,0.0014708266829496879
4255,speaking,0.00022177846775621866,0.0001634253322612265
4256,liko,2.2177824597797271e-10,0.0001634253322612265
4257,pov,0.00022177846775621866,0.0001634253322612265
4258,esari,2.2177824597797271e-10,0.0003268505010972842
4259,mahango,0.00022177846775621866,0.0006537008387693996
4260,hidxan,2.2177824597797271e-10,0.0001634253322612265
4261,padhaune,2.2177824597797271e-10,0.0003268505010972842
4262,abcd,2.2177824597797271e-10,0.0001634253322612265
4263,sikaune,2.2177824597797271e-10,0.0003268505010972842
4264,pugesi,2.2177824597797271e-10,0.0001634253322612265
4265,reference,0.00022177846775621866,0.0001634253322612265
4266,habit,0.00022177846775621866,0.0001634253322612265
4267,exaplain,2.2177824597797271e-10,0.0001634253322612265
4268,voluntorism,2.2177824597797271e-10,0.0001634253322612265
4269,threat,0.00044355671373419144,0.0014708266829496879
4270,lakhau,2.2177824597797271e-10,0.0001634253322612265
4271,uplift,0.00044355671373419144,0.0003268505010972842
4272,chahini,2.2177824597797271e-10,0.0001634253322612265
4273,toward,0.00022177846775621866,0.0001634253322612265
4274,paryonatra,2.2177824597797271e-10,0.0001634253322612265
4275,purano,2.2177824597797271e-10,0.0003268505010972842
4276,aula,0.00022177846775621866,0.0001634253322612265
4277,basic,0.0006653349597121642,0.0001634253322612265
4278,chora,2.2177824597797271e-10,0.0001634253322612265
4279,chori,2.2177824597797271e-10,0.0001634253322612265
4280,padhauxu,2.2177824597797271e-10,0.0001634253322612265
4281,bhanerw,2.2177824597797271e-10,0.0001634253322612265
4282,sochda,2.2177824597797271e-10,0.0003268505010972842
4283,nam,2.2177824597797271e-10,0.0001634253322612265
4284,kasam,2.2177824597797271e-10,0.0001634253322612265
4285,garxw,2.2177824597797271e-10,0.0001634253322612265
4286,lw,2.2177824597797271e-10,0.0001634253322612265
4287,linxw,2.2177824597797271e-10,0.0001634253322612265
4288,xw,2.2177824597797271e-10,0.0001634253322612265
4289,hunda,2.2177824597797271e-10,0.0001634253322612265
4290,atyantai,2.2177824597797271e-10,0.0001634253322612265
4291,bridhi,2.2177824597797271e-10,0.0001634253322612265
4292,abibhavak,2.2177824597797271e-10,0.0001634253322612265
4293,athawa,2.2177824597797271e-10,0.0001634253322612265
4294,chhanne,2.2177824597797271e-10,0.0001634253322612265
4295,samsya,2.2177824597797271e-10,0.0003268505010972842
4296,huma,2.2177824597797271e-10,0.0001634253322612265
4297,sakla,2.2177824597797271e-10,0.0001634253322612265
4298,bhandai,0.00022177846775621866,0.0001634253322612265
4299,gunastariya,2.2177824597797271e-10,0.0001634253322612265
4300,awashyak,2.2177824597797271e-10,0.0001634253322612265
4301,yrrrr,2.2177824597797271e-10,0.0001634253322612265
4302,damm,0.00022177846775621866,0.0001634253322612265
4303,damiiiiii,2.2177824597797271e-10,0.0001634253322612265
4304,layo,0.00022177846775621866,0.0003268505010972842
4305,yrrr,2.2177824597797271e-10,0.0001634253322612265
4306,tapaile,0.00022177846775621866,0.0003268505010972842
4307,lekhya,2.2177824597797271e-10,0.0001634253322612265
4308,thyio,2.2177824597797271e-10,0.0001634253322612265
4309,dislike,2.2177824597797271e-10,0.0014708266829496879
4310,raicha,2.2177824597797271e-10,0.0003268505010972842
4311,vesious,2.2177824597797271e-10,0.0001634253322612265
4312,needs,2.2177824597797271e-10,0.0001634253322612265
4313,digital,2.2177824597797271e-10,0.0001634253322612265
4314,laptopgood,2.2177824597797271e-10,0.0001634253322612265
4315,connectionelectricity,2.2177824597797271e-10,0.0001634253322612265
4316,restrict,2.2177824597797271e-10,0.0001634253322612265
4317,mentorlab,0.00022177846775621866,0.0001634253322612265
4318,fortinet,2.2177824597797271e-10,0.0001634253322612265
4319,phising,2.2177824597797271e-10,0.0001634253322612265
4320,site,2.2177824597797271e-10,0.0001634253322612265
4321,block,2.2177824597797271e-10,0.0001634253322612265
4322,gardo,2.2177824597797271e-10,0.0001634253322612265
4323,whith,2.2177824597797271e-10,0.0001634253322612265
4324,yearly,0.00022177846775621866,0.0001634253322612265
4325,fully,0.00022177846775621866,0.0003268505010972842
4326,functional,2.2177824597797271e-10,0.0001634253322612265
4327,imac,2.2177824597797271e-10,0.0001634253322612265
4328,compute,2.2177824597797271e-10,0.0001634253322612265
4329,projecter,2.2177824597797271e-10,0.0001634253322612265
4330,feature,2.2177824597797271e-10,0.0001634253322612265
4331,incredible,0.00044355671373419144,0.0001634253322612265
4332,recipt,2.2177824597797271e-10,0.0001634253322612265
4333,bribe,0.00022177846775621866,0.0001634253322612265
4334,act,0.0008871132056901368,0.0001634253322612265
4335,god,0.0026613391735139185,0.0003268505010972842
4336,clue,2.2177824597797271e-10,0.0001634253322612265
4337,loop,0.00022177846775621866,0.0001634253322612265
4338,hole,0.00022177846775621866,0.0001634253322612265
4339,deeper,0.00022177846775621866,0.0001634253322612265
4340,county,2.2177824597797271e-10,0.0003268505010972842
4341,sharing,2.2177824597797271e-10,0.0001634253322612265
4342,sochya,2.2177824597797271e-10,0.0001634253322612265
4343,thina,2.2177824597797271e-10,0.0001634253322612265
4344,himmat,0.00022177846775621866,0.0001634253322612265
4345,chaldai,2.2177824597797271e-10,0.0001634253322612265
4346,bhogeko,2.2177824597797271e-10,0.0001634253322612265
4347,qualify,0.00044355671373419144,0.0001634253322612265
4348,bhayeta,2.2177824597797271e-10,0.0001634253322612265
4349,thorai,2.2177824597797271e-10,0.0008171260076054573
4350,founder,2.2177824597797271e-10,0.0001634253322612265
4351,cofounder,2.2177824597797271e-10,0.0001634253322612265
4352,choit,2.2177824597797271e-10,0.0001634253322612265
4353,parthey,2.2177824597797271e-10,0.0001634253322612265
4354,linna,2.2177824597797271e-10,0.0001634253322612265
4355,dinai,2.2177824597797271e-10,0.0001634253322612265
4356,car,2.2177824597797271e-10,0.0001634253322612265
4357,aaunthey,2.2177824597797271e-10,0.0001634253322612265
4358,padda,2.2177824597797271e-10,0.0001634253322612265
4359,aunthyo,2.2177824597797271e-10,0.0001634253322612265
4360,tour,2.2177824597797271e-10,0.0001634253322612265
4361,trip,2.2177824597797271e-10,0.0003268505010972842
4362,leraun,2.2177824597797271e-10,0.0001634253322612265
4363,atleast,2.2177824597797271e-10,0.0001634253322612265
4364,aawas,2.2177824597797271e-10,0.0001634253322612265
4365,uthayo,2.2177824597797271e-10,0.0003268505010972842
4366,grammar,0.00022177846775621866,0.0001634253322612265
4367,koteshwor,2.2177824597797271e-10,0.0001634253322612265
4368,improve,0.0013306696976460822,0.000490275669933342
4369,babal,0.0006653349597121642,0.0001634253322612265
4370,definatly,2.2177824597797271e-10,0.0001634253322612265
4371,ahould,2.2177824597797271e-10,0.0001634253322612265
4372,improved,0.00044355671373419144,0.0001634253322612265
4373,rangasala,2.2177824597797271e-10,0.0001634253322612265
4374,scandal,0.00022177846775621866,0.0003268505010972842
4375,muder,2.2177824597797271e-10,0.0003268505010972842
4376,supreme,2.2177824597797271e-10,0.000490275669933342
4377,court,0.00022177846775621866,0.0006537008387693996
4378,ktmkahile,2.2177824597797271e-10,0.0001634253322612265
4379,drop,0.00044355671373419144,0.0001634253322612265
4380,lap,2.2177824597797271e-10,0.0003268505010972842
4381,computerlap,2.2177824597797271e-10,0.0001634253322612265
4382,gamble,0.00022177846775621866,0.0003268505010972842
4383,nationalize,0.00022177846775621866,0.0001634253322612265
4384,toucher,2.2177824597797271e-10,0.0001634253322612265
4385,safety,2.2177824597797271e-10,0.0001634253322612265
4386,choose,0.0013306696976460822,0.0003268505010972842
4387,xbet,0.00044355671373419144,0.0001634253322612265
4388,moth,2.2177824597797271e-10,0.0001634253322612265
4389,sirle,2.2177824597797271e-10,0.0001634253322612265
4390,padauchha,2.2177824597797271e-10,0.0001634253322612265
4391,sunccha,2.2177824597797271e-10,0.0001634253322612265
4392,homework,0.00022177846775621866,0.0001634253322612265
4393,dinchha,2.2177824597797271e-10,0.0001634253322612265
4394,kosaile,2.2177824597797271e-10,0.0003268505010972842
4395,gardaina,2.2177824597797271e-10,0.0003268505010972842
4396,institute,0.0006653349597121642,0.0001634253322612265
4397,playing,0.00022177846775621866,0.0001634253322612265
4398,koh,2.2177824597797271e-10,0.0001634253322612265
4399,kadam,2.2177824597797271e-10,0.0001634253322612265
4400,nagarne,0.00022177846775621866,0.0001634253322612265
4401,centre,0.00022177846775621866,0.0003268505010972842
4402,kinxa,2.2177824597797271e-10,0.0001634253322612265
4403,dena,2.2177824597797271e-10,0.0001634253322612265
4404,eveny,2.2177824597797271e-10,0.0001634253322612265
4405,rajesh,0.00022177846775621866,0.0001634253322612265
4406,khadka,2.2177824597797271e-10,0.0001634253322612265
4407,gems,2.2177824597797271e-10,0.0003268505010972842
4408,varsha,2.2177824597797271e-10,0.0001634253322612265
4409,bhaiko,2.2177824597797271e-10,0.0003268505010972842
4410,thean,2.2177824597797271e-10,0.0001634253322612265
4411,dur,2.2177824597797271e-10,0.0001634253322612265
4412,covid,2.2177824597797271e-10,0.0003268505010972842
4413,auru,2.2177824597797271e-10,0.0001634253322612265
4414,gover,2.2177824597797271e-10,0.0001634253322612265
4415,ment,2.2177824597797271e-10,0.0001634253322612265
4416,privet,2.2177824597797271e-10,0.0003268505010972842
4417,bhannu,2.2177824597797271e-10,0.0003268505010972842
4418,argue,2.2177824597797271e-10,0.0001634253322612265
4419,saknu,0.00022177846775621866,0.0003268505010972842
4420,padhchu,2.2177824597797271e-10,0.0001634253322612265
4421,recently,0.0006653349597121642,0.0001634253322612265
4422,bhogekai,2.2177824597797271e-10,0.0001634253322612265
4423,yestei,2.2177824597797271e-10,0.0001634253322612265
4424,immediately,2.2177824597797271e-10,0.0001634253322612265
4425,tyaha,2.2177824597797271e-10,0.0001634253322612265
4426,tero,2.2177824597797271e-10,0.0003268505010972842
4427,taile,2.2177824597797271e-10,0.0001634253322612265
4428,adhikar,2.2177824597797271e-10,0.0001634253322612265
4429,bhaniyo,2.2177824597797271e-10,0.0001634253322612265
4430,infront,0.00022177846775621866,0.0001634253322612265
4431,alot,0.0011088914516681095,0.0001634253322612265
4432,discipline,2.2177824597797271e-10,0.0001634253322612265
4433,jpaitei,2.2177824597797271e-10,0.0001634253322612265
4434,nikalna,2.2177824597797271e-10,0.0003268505010972842
4435,sakthyo,2.2177824597797271e-10,0.0003268505010972842
4436,heriyo,2.2177824597797271e-10,0.0001634253322612265
4437,nanathari,2.2177824597797271e-10,0.0001634253322612265
4438,bhanekai,2.2177824597797271e-10,0.0001634253322612265
4439,chiz,2.2177824597797271e-10,0.0001634253322612265
4440,mukhei,2.2177824597797271e-10,0.0001634253322612265
4441,lagne,2.2177824597797271e-10,0.0001634253322612265
4442,nachaine,2.2177824597797271e-10,0.0001634253322612265
4443,fasaiyo,2.2177824597797271e-10,0.0001634253322612265
4444,bahira,2.2177824597797271e-10,0.0001634253322612265
4445,rakhiyo,2.2177824597797271e-10,0.0001634253322612265
4446,classma,2.2177824597797271e-10,0.0001634253322612265
4447,nabas,2.2177824597797271e-10,0.0001634253322612265
4448,talai,2.2177824597797271e-10,0.0001634253322612265
4449,pathaidinchu,2.2177824597797271e-10,0.0001634253322612265
4450,aunu,2.2177824597797271e-10,0.000490275669933342
4451,surround,2.2177824597797271e-10,0.0001634253322612265
4452,khojdaa,2.2177824597797271e-10,0.0001634253322612265
4453,bhandei,2.2177824597797271e-10,0.0001634253322612265
4454,lagaudei,2.2177824597797271e-10,0.0001634253322612265
4455,diyenan,2.2177824597797271e-10,0.0001634253322612265
4456,reveal,0.0011088914516681095,0.0001634253322612265
4457,liyos,2.2177824597797271e-10,0.0001634253322612265
4458,aawaj,0.00044355671373419144,0.0001634253322612265
4459,ultei,2.2177824597797271e-10,0.0001634253322612265
4460,afeilai,2.2177824597797271e-10,0.0001634253322612265
4461,pardinchan,2.2177824597797271e-10,0.0001634253322612265
4462,hamrei,2.2177824597797271e-10,0.0001634253322612265
4463,ghateko,2.2177824597797271e-10,0.0003268505010972842
4464,mildeina,2.2177824597797271e-10,0.0001634253322612265
4465,wisher,0.00022177846775621866,0.0001634253322612265
4466,contact,0.00044355671373419144,0.0001634253322612265
4467,advance,0.00044355671373419144,0.0001634253322612265
